depth,sand,event index,median_age,min_age,max_age,data_site
358.5,1.6753,0,484.40,403.1,568.8,Basin Bayou2
359.5,1.5221,0,466.60,384.8,551,Basin Bayou2
360.5,8.4114,0,457.70,375.6,542,Basin Bayou2
361.5,2.6958,1,457.70,375.6,542,Basin Bayou2
362.5,0.3699,0,448.70,366.5,533.1,Basin Bayou2
363.5,8.3445,0,439.80,357.3,524.2,Basin Bayou2
364.5,5.2996,1,439.80,357.3,524.2,Basin Bayou2
365.5,2.3218,0,430.90,348.1,515.3,Basin Bayou2
0.5,16.0115595,0,2009.03,,,Spring Creek Pond
1.5,19.84031063,0,2005.10,,,Spring Creek Pond
2.5,20.24066268,0,2001.17,,,Spring Creek Pond
3.5,14.70432458,0,1997.24,,,Spring Creek Pond
4.5,10.68518872,0,1993.31,,,Spring Creek Pond
5.5,12.82044451,0,1989.38,,,Spring Creek Pond
6.5,12.80514678,0,1985.45,,,Spring Creek Pond
7.5,17.49423022,0,1981.52,,,Spring Creek Pond
8.5,19.0210218,0,1977.59,,,Spring Creek Pond
9.5,16.31805049,0,1973.66,,,Spring Creek Pond
10.5,14.36683876,0,1969.73,,,Spring Creek Pond
11.5,13.48873533,0,1965.80,,,Spring Creek Pond
12.5,16.87834879,0,1961.87,,,Spring Creek Pond
13.5,19.99151005,0,1957.94,,,Spring Creek Pond
14.5,19.98159238,0,1955.24,,,Spring Creek Pond
15.5,31.8879712,0,1952.54,,,Spring Creek Pond
16.5,47.14230691,0,1949.84,,,Spring Creek Pond
17.5,78.93686417,0,1947.14,,,Spring Creek Pond
18.5,68.55043683,0,1944.44,,,Spring Creek Pond
19.5,70.67792091,0,1941.74,,,Spring Creek Pond
20.5,68.72482576,1,1939.04,,,Spring Creek Pond
21.5,74.53968681,0,1936.34,,,Spring Creek Pond
22.5,50.6146492,0,1933.64,,,Spring Creek Pond
23.5,8.815417254,0,1930.94,,,Spring Creek Pond
24.5,14.24263694,0,1928.24,,,Spring Creek Pond
25.5,20.20874195,0,1925.54,,,Spring Creek Pond
26.5,34.87343252,0,1922.84,,,Spring Creek Pond
27.5,40.08097477,0,1920.14,,,Spring Creek Pond
28.5,36.14602516,0,1917.44,,,Spring Creek Pond
29.5,40.23293689,0,1914.74,,,Spring Creek Pond
30.5,39.53383903,0,1912.04,,,Spring Creek Pond
31.5,28.25541241,0,1909.34,,,Spring Creek Pond
32.5,32.47204158,0,1906.64,,,Spring Creek Pond
33.5,79.65547034,0,1903.94,,,Spring Creek Pond
34.5,98.29307774,1,1901.24,,,Spring Creek Pond
35.5,23.4893047,0,1898.54,,,Spring Creek Pond
36.5,20.93861501,0,1895.84,,,Spring Creek Pond
37.5,58.58594469,0,1893.14,,,Spring Creek Pond
38.5,63.19757512,1,1890.44,,,Spring Creek Pond
39.5,59.91088482,0,1887.74,,,Spring Creek Pond
40.5,55.34308753,0,1885.04,,,Spring Creek Pond
41.5,35.21823135,0,1882.34,,,Spring Creek Pond
42.5,38.4394348,0,1879.64,,,Spring Creek Pond
43.5,49.73494587,0,1876.94,,,Spring Creek Pond
44.5,31.00943876,0,1874.24,,,Spring Creek Pond
45.5,49.34196302,0,1871.54,,,Spring Creek Pond
46.5,45.09984181,0,1868.84,,,Spring Creek Pond
47.5,49.91425027,0,1866.14,,,Spring Creek Pond
48.5,80.23230646,1,1863.44,,,Spring Creek Pond
49.5,59.45802046,0,1860.74,,,Spring Creek Pond
50.5,38.26486806,0,1858.04,,,Spring Creek Pond
51.5,47.79227485,0,1855.34,,,Spring Creek Pond
52.5,42.49456229,0,1852.64,,,Spring Creek Pond
53.5,24.85928594,0,1849.94,,,Spring Creek Pond
54.5,53.56317482,0,1847.24,,,Spring Creek Pond
55.5,94.11615439,1,1844.54,,,Spring Creek Pond
56.5,60.02307843,0,1841.84,,,Spring Creek Pond
57.5,33.07605151,0,1839.14,,,Spring Creek Pond
58.5,35.62179302,0,1836.44,,,Spring Creek Pond
59.5,57.41922155,0,1833.74,,,Spring Creek Pond
60.5,57.79454044,0,1831.04,,,Spring Creek Pond
61.5,59.68628462,0,1828.34,,,Spring Creek Pond
62.5,96.66006863,1,1825.64,,,Spring Creek Pond
63.5,92.72574199,0,1822.94,,,Spring Creek Pond
64.5,70.48197104,0,1820.24,,,Spring Creek Pond
65.5,49.7172998,0,1817.54,,,Spring Creek Pond
66.5,28.54704207,0,1814.84,,,Spring Creek Pond
67.5,10.1696228,0,1812.14,,,Spring Creek Pond
68.5,26.10449421,0,1809.44,,,Spring Creek Pond
69.5,13.1116609,0,1806.74,,,Spring Creek Pond
70.5,10.80165294,0,1804.04,,,Spring Creek Pond
71.5,26.19513196,0,1801.34,,,Spring Creek Pond
72.5,40.16643618,1,1798.64,,,Spring Creek Pond
73.5,46.15158314,0,1795.94,,,Spring Creek Pond
74.5,23.06266018,0,1793.24,,,Spring Creek Pond
75.5,32.07606856,0,1790.54,,,Spring Creek Pond
76.5,15.21471466,0,1787.84,,,Spring Creek Pond
77.5,25.04122483,0,1785.14,,,Spring Creek Pond
78.5,42.01627644,1,1782.44,,,Spring Creek Pond
79.5,32.70802398,0,1779.74,,,Spring Creek Pond
80.5,34.13971869,0,1777.04,,,Spring Creek Pond
81.5,28.40132874,0,1774.34,,,Spring Creek Pond
82.5,39.06762481,0,1771.64,,,Spring Creek Pond
83.5,27.72819154,0,1768.94,,,Spring Creek Pond
84.5,16.38600561,0,1766.24,,,Spring Creek Pond
85.5,30.81317149,0,1763.54,,,Spring Creek Pond
86.5,28.21793577,1,1760.84,,,Spring Creek Pond
87.5,6.827310851,0,1758.14,,,Spring Creek Pond
88.5,3.340399102,0,1755.44,,,Spring Creek Pond
89.5,6.162363731,0,1752.74,,,Spring Creek Pond
90.5,10.18478704,0,1750.04,,,Spring Creek Pond
91.5,48.51105513,0,1747.34,,,Spring Creek Pond
92.5,29.51197851,0,1744.64,,,Spring Creek Pond
93.5,35.21598529,0,1741.94,,,Spring Creek Pond
94.5,44.30678328,0,1739.24,,,Spring Creek Pond
95.5,38.50235502,0,1736.54,,,Spring Creek Pond
96.5,44.83904116,0,1733.84,,,Spring Creek Pond
97.5,65.33710089,0,1731.14,,,Spring Creek Pond
98.5,45.0650761,0,1728.44,,,Spring Creek Pond
99.5,44.22527018,0,1725.74,,,Spring Creek Pond
100.5,42.36727077,1,1723.04,,,Spring Creek Pond
101.5,26.74996822,0,1720.34,,,Spring Creek Pond
102.5,23.40109941,0,1717.64,,,Spring Creek Pond
103.5,19.59436499,0,1714.94,,,Spring Creek Pond
104.5,8.154304599,0,1712.24,,,Spring Creek Pond
105.5,9.872250171,0,1709.54,,,Spring Creek Pond
106.5,12.37986067,0,1706.84,,,Spring Creek Pond
107.5,20.20595405,0,1704.14,,,Spring Creek Pond
108.5,23.4626663,0,1701.44,,,Spring Creek Pond
109.5,32.93429258,0,1698.74,,,Spring Creek Pond
110.5,50.56105072,1,1696.04,,,Spring Creek Pond
111.5,25.51392041,0,1693.34,,,Spring Creek Pond
112.5,26.5188517,0,1690.64,,,Spring Creek Pond
113.5,20.13527282,0,1687.94,,,Spring Creek Pond
114.5,18.43817102,0,1685.24,,,Spring Creek Pond
115.5,21.1590016,0,1682.54,,,Spring Creek Pond
116.5,45.28704624,1,1679.84,,,Spring Creek Pond
117.5,39.46167683,0,1677.14,,,Spring Creek Pond
118.5,33.27005635,0,1674.44,,,Spring Creek Pond
119.5,20.91678399,0,1671.74,,,Spring Creek Pond
120.5,35.98377067,0,1669.04,,,Spring Creek Pond
121.5,34.51574144,0,1666.34,,,Spring Creek Pond
122.5,39.57272381,0,1663.64,,,Spring Creek Pond
123.5,22.62026371,0,1660.94,,,Spring Creek Pond
124.5,29.67770529,0,1658.24,,,Spring Creek Pond
125.5,88.52493265,0,1655.54,,,Spring Creek Pond
126.5,81.22660152,0,1652.84,,,Spring Creek Pond
127.5,98.48656598,1,1650.14,,,Spring Creek Pond
128.5,64.98830967,0,1647.44,,,Spring Creek Pond
129.5,67.04528072,0,1644.74,,,Spring Creek Pond
130.5,43.24177154,0,1642.04,,,Spring Creek Pond
131.5,23.35769185,0,1639.34,,,Spring Creek Pond
132.5,29.57944589,0,1636.64,,,Spring Creek Pond
133.5,62.50213828,1,1633.94,,,Spring Creek Pond
134.5,4.533549464,0,1631.24,,,Spring Creek Pond
135.5,7.891153272,0,1628.54,,,Spring Creek Pond
136.5,12.94652344,0,1625.84,,,Spring Creek Pond
137.5,20.11422942,0,1623.14,,,Spring Creek Pond
138.5,7.673556337,0,1620.44,,,Spring Creek Pond
139.5,8.337911669,0,1617.74,,,Spring Creek Pond
140.5,11.48938305,0,1615.04,,,Spring Creek Pond
141.5,6.084293299,0,1612.34,,,Spring Creek Pond
142.5,5.796842044,0,1609.64,,,Spring Creek Pond
143.5,4.768781176,0,1606.94,,,Spring Creek Pond
144.5,4.774184788,0,1604.24,,,Spring Creek Pond
145.5,4.625516945,0,1601.54,,,Spring Creek Pond
146.5,5.318320375,0,1598.84,,,Spring Creek Pond
147.5,3.45655492,0,1596.14,,,Spring Creek Pond
148.5,3.424449448,0,1593.44,,,Spring Creek Pond
149.5,3.547039525,0,1590.74,,,Spring Creek Pond
150.5,4.169103568,0,1588.04,,,Spring Creek Pond
151.5,2.718647584,0,1585.34,,,Spring Creek Pond
152.5,5.504640466,0,1582.64,,,Spring Creek Pond
153.5,8.786865723,0,1579.94,,,Spring Creek Pond
154.5,8.233387619,0,1577.24,,,Spring Creek Pond
155.5,15.47299499,0,1574.54,,,Spring Creek Pond
156.5,22.74518468,0,1571.84,,,Spring Creek Pond
157.5,36.99041463,0,1569.14,,,Spring Creek Pond
158.5,34.437147,0,1566.44,,,Spring Creek Pond
159.5,29.59477973,0,1563.74,,,Spring Creek Pond
160.5,17.27343784,0,1561.04,,,Spring Creek Pond
161.5,13.51443952,0,1558.34,,,Spring Creek Pond
162.5,6.684553472,0,1555.64,,,Spring Creek Pond
163.5,6.732054687,0,1552.94,,,Spring Creek Pond
164.5,4.030634442,0,1550.24,,,Spring Creek Pond
165.5,3.236430727,0,1547.54,,,Spring Creek Pond
166.5,4.556307591,0,1544.84,,,Spring Creek Pond
167.5,13.19808439,0,1542.14,,,Spring Creek Pond
168.5,29.22501514,0,1539.44,,,Spring Creek Pond
169.5,94.37775792,1,1536.74,,,Spring Creek Pond
170.5,38.44649385,0,1534.04,,,Spring Creek Pond
171.5,22.97197313,0,1531.34,,,Spring Creek Pond
172.5,18.08855774,0,1528.12,,,Spring Creek Pond
173.5,15.87162257,0,1524.90,,,Spring Creek Pond
174.5,13.16474126,0,1521.68,,,Spring Creek Pond
175.5,18.07875908,0,1518.46,,,Spring Creek Pond
176.5,17.19716943,0,1515.24,,,Spring Creek Pond
177.5,19.31595632,0,1512.02,,,Spring Creek Pond
178.5,21.58097706,0,1508.80,,,Spring Creek Pond
179.5,34.45991759,1,1505.58,,,Spring Creek Pond
180.5,23.53380872,0,1502.36,,,Spring Creek Pond
181.5,47.71768209,0,1499.14,,,Spring Creek Pond
182.5,49.84295228,1,1495.92,,,Spring Creek Pond
183.5,15.09245568,0,1492.70,,,Spring Creek Pond
184.5,23.64985427,0,1489.48,,,Spring Creek Pond
185.5,26.46438449,0,1486.26,,,Spring Creek Pond
186.5,23.78838602,0,1483.04,,,Spring Creek Pond
187.5,26.63841892,0,1479.82,,,Spring Creek Pond
188.5,52.95773112,0,1476.60,,,Spring Creek Pond
189.5,39.71146942,0,1473.38,,,Spring Creek Pond
190.5,25.47321112,0,1470.16,,,Spring Creek Pond
191.5,33.98973623,0,1466.94,,,Spring Creek Pond
192.5,38.70910362,0,1463.72,,,Spring Creek Pond
193.5,42.42460848,0,1460.50,,,Spring Creek Pond
194.5,46.9104907,0,1457.28,,,Spring Creek Pond
195.5,37.53226551,0,1454.06,,,Spring Creek Pond
196.5,34.62705171,0,1450.84,,,Spring Creek Pond
197.5,54.310333,1,1447.62,,,Spring Creek Pond
198.5,14.74584019,0,1444.40,,,Spring Creek Pond
199.5,5.629502348,0,1441.18,,,Spring Creek Pond
200.5,1.594441107,0,1437.96,,,Spring Creek Pond
201.5,1.865149212,0,1434.74,,,Spring Creek Pond
202.5,2.113554502,0,1431.52,,,Spring Creek Pond
203.5,4.125367318,0,1428.30,,,Spring Creek Pond
204.5,5.272828728,0,1425.08,,,Spring Creek Pond
205.5,1.467368892,0,1421.86,,,Spring Creek Pond
206.5,1.138570731,0,1418.64,,,Spring Creek Pond
207.5,0.874848035,0,1415.42,,,Spring Creek Pond
208.5,0.782758572,0,1412.20,,,Spring Creek Pond
209.5,1.222975118,0,1408.98,,,Spring Creek Pond
210.5,12.03660957,0,1405.76,,,Spring Creek Pond
211.5,25.45159841,0,1402.54,,,Spring Creek Pond
212.5,19.01161393,0,1399.32,,,Spring Creek Pond
213.5,19.31900078,0,1396.10,,,Spring Creek Pond
214.5,34.03286707,0,1392.88,,,Spring Creek Pond
215.5,36.41509146,1,1389.66,,,Spring Creek Pond
216.5,7.407814341,0,1386.44,,,Spring Creek Pond
217.5,4.758248047,0,1383.22,,,Spring Creek Pond
218.5,8.723711268,0,1380.00,,,Spring Creek Pond
219.5,21.42964696,0,1376.78,,,Spring Creek Pond
220.5,30.78624542,0,1373.56,,,Spring Creek Pond
221.5,13.5554988,0,1370.34,,,Spring Creek Pond
222.5,97.39353841,1,1367.12,,,Spring Creek Pond
223.5,79.22991821,0,1363.90,,,Spring Creek Pond
224.5,67.5468895,0,1360.68,,,Spring Creek Pond
225.5,95.66747123,0,1357.46,,,Spring Creek Pond
226.5,33.1301066,0,1354.24,,,Spring Creek Pond
227.5,42.802814,0,1351.02,,,Spring Creek Pond
228.5,52.23787623,0,1347.80,,,Spring Creek Pond
229.5,20.32453512,0,1344.58,,,Spring Creek Pond
230.5,22.94893973,0,1341.36,,,Spring Creek Pond
231.5,12.47938202,0,1338.14,,,Spring Creek Pond
232.5,5.573079148,0,1334.92,,,Spring Creek Pond
233.5,51.75822725,0,1331.70,,,Spring Creek Pond
234.5,66.43733046,1,1328.48,,,Spring Creek Pond
235.5,9.996917068,0,1325.26,,,Spring Creek Pond
236.5,6.114927796,0,1322.04,,,Spring Creek Pond
237.5,9.236232686,0,1318.82,,,Spring Creek Pond
238.5,15.86146821,0,1315.60,,,Spring Creek Pond
239.5,15.82995995,0,1312.38,,,Spring Creek Pond
240.5,19.92268252,0,1309.16,,,Spring Creek Pond
241.5,1.592681097,0,1305.94,,,Spring Creek Pond
242.5,19.14068355,0,1302.72,,,Spring Creek Pond
243.5,18.74599151,0,1299.50,,,Spring Creek Pond
244.5,20.43327613,0,1296.28,,,Spring Creek Pond
245.5,7.049112571,0,1293.06,,,Spring Creek Pond
246.5,1.040099995,0,1289.84,,,Spring Creek Pond
247.5,13.32003915,0,1286.62,,,Spring Creek Pond
248.5,10.3149774,0,1283.40,,,Spring Creek Pond
249.5,10.09920033,0,1280.18,,,Spring Creek Pond
250.5,1.324171115,0,1276.96,,,Spring Creek Pond
251.5,6.783115796,0,1273.74,,,Spring Creek Pond
252.5,9.677372746,0,1270.52,,,Spring Creek Pond
253.5,17.51403451,0,1267.30,,,Spring Creek Pond
254.5,7.537496821,0,1256.80,,,Spring Creek Pond
255.5,4.969842526,0,1246.30,,,Spring Creek Pond
256.5,4.471922762,0,1235.80,,,Spring Creek Pond
257.5,5.874967989,0,1225.30,,,Spring Creek Pond
258.5,3.396341715,0,1214.80,,,Spring Creek Pond
259.5,21.78683762,0,1204.30,,,Spring Creek Pond
260.5,60.35758961,0,1193.80,,,Spring Creek Pond
261.5,61.46929195,1,1183.30,,,Spring Creek Pond
262.5,91.58944262,0,1172.80,,,Spring Creek Pond
263.5,61.45855028,0,1162.30,,,Spring Creek Pond
264.5,25.22825095,0,1151.80,,,Spring Creek Pond
265.5,8.763329296,0,1141.30,,,Spring Creek Pond
266.5,11.92663179,0,1130.80,,,Spring Creek Pond
267.5,6.341633791,0,1120.30,,,Spring Creek Pond
268.5,31.93348083,0,1109.80,,,Spring Creek Pond
269.5,90.90914049,0,1099.30,,,Spring Creek Pond
270.5,76.84179932,1,1088.80,,,Spring Creek Pond
271.5,66.15550621,0,1078.30,,,Spring Creek Pond
272.5,11.75501281,0,1067.80,,,Spring Creek Pond
273.5,8.558086389,0,1057.30,,,Spring Creek Pond
274.5,48.76982233,1,1046.80,,,Spring Creek Pond
275.5,56.01647066,0,1036.30,,,Spring Creek Pond
276.5,77.85294269,0,1025.80,,,Spring Creek Pond
277.5,26.98761871,0,1015.30,,,Spring Creek Pond
278.5,22.84051631,0,1004.80,,,Spring Creek Pond
279.5,64.89185638,0,994.30,,,Spring Creek Pond
280.5,44.38527858,0,983.80,,,Spring Creek Pond
281.5,16.615358,0,973.30,,,Spring Creek Pond
282.5,10.79692644,0,962.80,,,Spring Creek Pond
283.5,57.17311002,1,952.30,,,Spring Creek Pond
284.5,50.01943105,0,941.80,,,Spring Creek Pond
285.5,37.72038847,0,931.30,,,Spring Creek Pond
286.5,31.6605522,0,920.80,,,Spring Creek Pond
287.5,75.95578526,1,910.30,,,Spring Creek Pond
288.5,54.64238821,0,899.80,,,Spring Creek Pond
289.5,91.86473799,0,889.30,,,Spring Creek Pond
290.5,61.1434333,0,878.80,,,Spring Creek Pond
291.5,61.18176223,0,868.30,,,Spring Creek Pond
292.5,67.60331821,0,857.80,,,Spring Creek Pond
293.5,27.186856,0,847.30,,,Spring Creek Pond
294.5,32.64400366,0,836.80,,,Spring Creek Pond
295.5,22.42629771,0,826.30,,,Spring Creek Pond
296.5,29.88970167,0,815.80,,,Spring Creek Pond
297.5,40.15771923,0,805.30,,,Spring Creek Pond
298.5,49.03503693,1,794.80,,,Spring Creek Pond
299.5,50.58730854,0,784.30,,,Spring Creek Pond
300.5,18.443631,0,773.80,,,Spring Creek Pond
301.5,1.646676378,0,763.30,,,Spring Creek Pond
302.5,27.53260746,0,752.80,,,Spring Creek Pond
303.5,14.09092289,0,742.30,,,Spring Creek Pond
304.5,2.523223479,0,731.80,,,Spring Creek Pond
305.5,2.316141379,0,721.30,,,Spring Creek Pond
306.5,6.215690579,0,710.80,,,Spring Creek Pond
307.5,2.619258362,0,703.11,,,Spring Creek Pond
308.5,1.816356023,0,695.42,,,Spring Creek Pond
309.5,2.063057099,0,687.73,,,Spring Creek Pond
310.5,1.296443322,0,680.04,,,Spring Creek Pond
311.5,1.148783787,0,672.35,,,Spring Creek Pond
312.5,0.742804957,0,664.66,,,Spring Creek Pond
313.5,0.978117159,0,656.97,,,Spring Creek Pond
314.5,2.958557249,0,649.28,,,Spring Creek Pond
315.5,12.92476186,0,641.59,,,Spring Creek Pond
316.5,6.884169878,0,633.90,,,Spring Creek Pond
317.5,0.671002579,0,626.21,,,Spring Creek Pond
318.5,0.635210095,0,618.52,,,Spring Creek Pond
319.5,21.15400607,0,610.83,,,Spring Creek Pond
320.5,38.20051122,1,603.14,,,Spring Creek Pond
321.5,19.80371928,0,595.45,,,Spring Creek Pond
322.5,11.07681854,0,587.76,,,Spring Creek Pond
323.5,6.804867364,0,580.07,,,Spring Creek Pond
324.5,4.073121984,0,572.38,,,Spring Creek Pond
325.5,6.455245187,0,564.69,,,Spring Creek Pond
326.5,8.969104841,0,557.00,,,Spring Creek Pond
327.5,10.18713878,0,549.31,,,Spring Creek Pond
328.5,12.01267008,0,541.62,,,Spring Creek Pond
329.5,19.36005442,0,533.93,,,Spring Creek Pond
330.5,18.73692313,0,526.24,,,Spring Creek Pond
331.5,22.37190151,1,518.55,,,Spring Creek Pond
332.5,15.47954752,0,510.86,,,Spring Creek Pond
333.5,13.03359185,0,503.17,,,Spring Creek Pond
334.5,63.61720881,1,495.48,,,Spring Creek Pond
335.5,36.32508187,0,487.79,,,Spring Creek Pond
336.5,17.9821778,0,480.10,,,Spring Creek Pond
337.5,1.054963969,0,472.41,,,Spring Creek Pond
338.5,4.217032614,0,464.72,,,Spring Creek Pond
339.5,3.694298904,0,457.03,,,Spring Creek Pond
340.5,3.69161682,0,449.34,,,Spring Creek Pond
341.5,7.255760183,0,441.65,,,Spring Creek Pond
342.5,8.213402191,0,433.96,,,Spring Creek Pond
343.5,63.03670888,1,426.27,,,Spring Creek Pond
344.5,18.04007697,0,418.58,,,Spring Creek Pond
345.5,5.266323026,0,410.89,,,Spring Creek Pond
346.5,2.326404841,0,403.20,,,Spring Creek Pond
347.5,8.625817122,0,395.51,,,Spring Creek Pond
348.5,3.328636774,0,387.82,,,Spring Creek Pond
349.5,2.197141674,0,380.13,,,Spring Creek Pond
350.5,4.82550481,0,372.44,,,Spring Creek Pond
351.5,16.42158583,0,364.75,,,Spring Creek Pond
352.5,34.23336791,1,357.06,,,Spring Creek Pond
353.5,14.46112209,0,349.37,,,Spring Creek Pond
354.5,15.43028192,0,341.68,,,Spring Creek Pond
355.5,17.05000513,0,330.31,,,Spring Creek Pond
356.5,24.65255146,0,318.93,,,Spring Creek Pond
357.5,11.46234164,0,307.56,,,Spring Creek Pond
358.5,13.58103996,0,296.18,,,Spring Creek Pond
359.5,29.53461225,0,284.80,,,Spring Creek Pond
360.5,94.80468076,1,273.43,,,Spring Creek Pond
361.5,92.03721144,0,262.05,,,Spring Creek Pond
362.5,59.12221514,0,250.68,,,Spring Creek Pond
363.5,79.45625334,0,239.30,,,Spring Creek Pond
364.5,18.50251057,0,227.92,,,Spring Creek Pond
365.5,1.54153232,0,216.55,,,Spring Creek Pond
366.5,2.182534216,0,205.17,,,Spring Creek Pond
367.5,2.071037454,0,193.80,,,Spring Creek Pond
368.5,3.450979009,0,182.42,,,Spring Creek Pond
369.5,4.014174237,0,171.04,,,Spring Creek Pond
370.5,1.422703819,0,159.67,,,Spring Creek Pond
371.5,2.445600423,0,148.29,,,Spring Creek Pond
372.5,2.387672785,0,136.92,,,Spring Creek Pond
373.5,7.657133753,0,125.54,,,Spring Creek Pond
374.5,10.05166318,0,114.16,,,Spring Creek Pond
375.5,8.916834722,0,102.79,,,Spring Creek Pond
376.5,4.18248924,0,91.41,,,Spring Creek Pond
377.5,3.520006984,0,80.04,,,Spring Creek Pond
378.5,2.524159255,0,68.66,,,Spring Creek Pond
379.5,7.844086463,0,57.28,,,Spring Creek Pond
380.5,6.912043062,0,45.91,,,Spring Creek Pond
381.5,9.554315464,0,34.53,,,Spring Creek Pond
382.5,9.58849515,0,23.16,,,Spring Creek Pond
383.5,7.423512876,0,11.78,,,Spring Creek Pond
384.5,4.097511179,0,0.40,,,Spring Creek Pond
385.5,3.708198731,0,-10.97,,,Spring Creek Pond
386.5,2.428727496,0,-22.35,,,Spring Creek Pond
387.5,2.923844544,0,-33.72,,,Spring Creek Pond
388.5,5.896572645,0,-45.10,,,Spring Creek Pond
389.5,10.49729371,0,-56.48,,,Spring Creek Pond
390.5,16.02659466,0,-67.85,,,Spring Creek Pond
391.5,4.941842873,0,-79.23,,,Spring Creek Pond
392.5,17.22344135,0,-90.60,,,Spring Creek Pond
393.5,29.03665634,1,-101.98,,,Spring Creek Pond
394.5,22.06362973,0,-113.36,,,Spring Creek Pond
395.5,11.44289274,0,-124.73,,,Spring Creek Pond
396.5,4.082799314,0,-136.11,,,Spring Creek Pond
397.5,3.298588302,0,-147.48,,,Spring Creek Pond
398.5,5.48697838,0,-158.86,,,Spring Creek Pond
399.5,4.524058933,0,-170.24,,,Spring Creek Pond
400.5,3.847304669,0,-181.61,,,Spring Creek Pond
401.5,3.305305258,0,-192.99,,,Spring Creek Pond
402.5,5.199715439,0,-204.36,,,Spring Creek Pond
403.5,4.679282519,0,-215.74,,,Spring Creek Pond
404.5,4.235604126,0,-227.12,,,Spring Creek Pond
405.5,3.903999367,0,-238.49,,,Spring Creek Pond
406.5,3.454314053,0,-249.87,,,Spring Creek Pond
407.5,3.960019648,0,-261.24,,,Spring Creek Pond
408.5,0.761826503,0,-272.62,,,Spring Creek Pond
409.5,0,0,-284.00,,,Spring Creek Pond
410.5,4.945150668,0,-295.37,,,Spring Creek Pond
411.5,0,0,-306.75,,,Spring Creek Pond
412.5,5.123738038,0,-318.12,,,Spring Creek Pond
413.5,9.339007526,0,-329.50,,,Spring Creek Pond
414.5,12.29407011,0,-340.88,,,Spring Creek Pond
415.5,10.60997841,0,-352.25,,,Spring Creek Pond
416.5,9.473330293,0,-363.63,,,Spring Creek Pond
417.5,8.796567708,0,-375.00,,,Spring Creek Pond
418.5,9.014120023,0,-386.38,,,Spring Creek Pond
419.5,8.842004592,0,-397.76,,,Spring Creek Pond
420.5,9.90509398,0,-409.13,,,Spring Creek Pond
421.5,10.12922448,0,-420.51,,,Spring Creek Pond
422.5,9.864102438,0,-431.88,,,Spring Creek Pond
423.5,12.4928233,0,-443.26,,,Spring Creek Pond
424.5,13.36201915,0,-454.64,,,Spring Creek Pond
425.5,14.35780108,0,-466.01,,,Spring Creek Pond
426.5,16.31060593,0,-477.39,,,Spring Creek Pond
427.5,13.59386342,0,-488.76,,,Spring Creek Pond
428.5,10.67638829,0,-500.14,,,Spring Creek Pond
429.5,11.96264771,0,-511.52,,,Spring Creek Pond
430.5,6.205652435,0,-522.89,,,Spring Creek Pond
431.5,10.79122696,0,-534.27,,,Spring Creek Pond
432.5,7.584282725,0,-545.64,,,Spring Creek Pond
433.5,14.38898792,0,-557.02,,,Spring Creek Pond
434.5,21.17709742,0,-568.40,,,Spring Creek Pond
435.5,14.50900572,0,-579.77,,,Spring Creek Pond
436.5,16.05648093,0,-591.15,,,Spring Creek Pond
437.5,16.80894309,0,-602.52,,,Spring Creek Pond
438.5,17.62654266,0,-613.90,,,Spring Creek Pond
439.5,15.32388301,0,-625.28,,,Spring Creek Pond
440.5,20.60179978,0,-636.65,,,Spring Creek Pond
441.5,22.48728001,0,-648.03,,,Spring Creek Pond
4.5,0.23,,-36.3,,,Tahaa2
5.5,0.11,,-31.3,,,Tahaa2
6.5,0.17,,-26.3,,,Tahaa2
7.5,0.45,,-21.2,,,Tahaa2
8.5,0.29,,-16.2,,,Tahaa2
9.5,0.37,,-11.2,,,Tahaa2
10.5,0.31,,-6.1,,,Tahaa2
11.5,0.35,,-1.1,,,Tahaa2
12.5,1.21,,3.9,,,Tahaa2
13.5,1.72,,9.0,,,Tahaa2
14.5,0.84,,14.0,,,Tahaa2
15.5,0.75,,19.0,,,Tahaa2
16.5,0.44,,24.1,,,Tahaa2
17.5,0.66,,29.1,,,Tahaa2
18.5,0.58,,34.1,,,Tahaa2
19.5,0.68,,39.2,,,Tahaa2
20.5,0.40,,44.2,,,Tahaa2
21.5,0.48,,49.2,,,Tahaa2
22.5,0.45,,54.3,,,Tahaa2
23.5,0.56,,63.7,,,Tahaa2
24.5,0.80,,73.2,,,Tahaa2
25.5,0.56,,82.6,,,Tahaa2
26.5,0.53,,92.1,,,Tahaa2
27.5,0.52,,101.5,,,Tahaa2
28.5,0.85,,111.0,,,Tahaa2
29.5,1.10,,120.4,,,Tahaa2
30.5,2.10,,129.9,,,Tahaa2
31.5,0.45,,139.4,,,Tahaa2
32.5,1.29,,148.8,,,Tahaa2
33.5,0.98,,158.3,,,Tahaa2
34.5,1.24,,167.7,,,Tahaa2
35.5,1.54,,177.3,,,Tahaa2
36.5,0.67,,186.8,,,Tahaa2
37.5,0.64,,196.3,,,Tahaa2
38.5,0.71,,205.8,,,Tahaa2
39.5,1.07,,215.3,,,Tahaa2
40.5,1.13,,224.9,,,Tahaa2
41.5,0.77,,234.4,,,Tahaa2
42.5,1.09,,243.9,,,Tahaa2
43.5,0.65,,253.4,,,Tahaa2
44.5,0.56,,263.0,,,Tahaa2
45.5,0.50,,272.5,,,Tahaa2
46.5,0.68,,282.0,,,Tahaa2
47.5,0.72,,291.5,,,Tahaa2
48.5,0.93,,301.1,,,Tahaa2
49.5,0.74,,310.6,,,Tahaa2
