depth,sand,event index,median_age,min_age,max_age,data_site
490.5,3.7138,0,1587,1531,1623,Long Island Blue hole
491.5,3.0230,0,1586,1531,1622,Long Island Blue hole
492.5,2.4094,0,1585,1530,1621,Long Island Blue hole
493.5,2.0921,0,1584,1529,1620,Long Island Blue hole
494.5,22.0857,1,1584,1529,1620,Long Island Blue hole
495.5,9.5651,0,1583,1528,1619,Long Island Blue hole
496.5,3.4449,0,1581,1527,1619,Long Island Blue hole
497.5,5.1718,0,1580,1527,1618,Long Island Blue hole
498.5,5.1644,0,1579,1526,1618,Long Island Blue hole
499.5,4.0241,0,1578,1525,1617,Long Island Blue hole
500.5,3.4599,0,1577,1524,1616,Long Island Blue hole
501.5,2.6770,0,1576,1523,1616,Long Island Blue hole
502.5,3.2371,0,1575,1522,1615,Long Island Blue hole
503.5,3.4168,0,1574,1521,1615,Long Island Blue hole
504.5,3.2189,0,1573,1521,1614,Long Island Blue hole
505.5,3.1735,0,1572,1519,1614,Long Island Blue hole
506.5,3.9657,0,1571,1518,1614,Long Island Blue hole
507.5,4.2593,0,1570,1516,1613,Long Island Blue hole
508.5,4.1824,0,1569,1516,1611,Long Island Blue hole
509.5,3.8785,0,1568,1515,1610,Long Island Blue hole
510.5,4.0256,0,1567,1515,1608,Long Island Blue hole
511.5,3.5022,0,1566,1514,1607,Long Island Blue hole
512.5,2.9365,0,1565,1513,1606,Long Island Blue hole
513.5,3.3136,0,1564,1513,1605,Long Island Blue hole
514.5,2.8266,0,1563,1512,1604,Long Island Blue hole
515.5,2.7731,0,1562,1511,1603,Long Island Blue hole
516.5,4.0305,0,1561,1510,1602,Long Island Blue hole
517.5,3.6268,0,1560,1510,1601,Long Island Blue hole
518.5,3.6785,0,1559,1509,1600,Long Island Blue hole
519.5,3.1038,0,1558,1508,1600,Long Island Blue hole
520.5,4.0869,0,1557,1507,1599,Long Island Blue hole
521.5,4.4810,0,1555,1506,1598,Long Island Blue hole
522.5,4.1026,0,1554,1505,1597,Long Island Blue hole
523.5,3.7284,0,1553,1504,1597,Long Island Blue hole
524.5,5.0158,0,1552,1503,1596,Long Island Blue hole
525.5,2.9882,0,1551,1502,1595,Long Island Blue hole
526.5,3.2133,0,1550,1501,1595,Long Island Blue hole
527.5,3.7481,0,1549,1500,1594,Long Island Blue hole
528.5,3.8219,0,1548,1500,1592,Long Island Blue hole
529.5,2.6447,0,1547,1499,1590,Long Island Blue hole
530.5,3.7461,0,1546,1498,1589,Long Island Blue hole
531.5,4.1375,0,1545,1497,1587,Long Island Blue hole
532.5,3.6538,0,1544,1497,1586,Long Island Blue hole
533.5,3.4222,0,1543,1496,1585,Long Island Blue hole
534.5,4.4303,0,1542,1495,1584,Long Island Blue hole
535.5,4.8430,0,1541,1494,1583,Long Island Blue hole
536.5,3.2837,0,1540,1493,1581,Long Island Blue hole
537.5,1.9545,0,1539,1492,1580,Long Island Blue hole
538.5,1.6049,0,1538,1492,1579,Long Island Blue hole
539.5,3.1910,0,1537,1491,1578,Long Island Blue hole
540.5,4.0594,0,1536,1490,1577,Long Island Blue hole
541.5,2.5229,0,1535,1489,1576,Long Island Blue hole
542.5,2.8438,0,1533,1488,1576,Long Island Blue hole
543.5,3.7923,0,1532,1487,1575,Long Island Blue hole
544.5,3.5062,0,1531,1485,1574,Long Island Blue hole
545.5,4.2513,0,1530,1484,1573,Long Island Blue hole
546.5,3.8778,0,1529,1483,1573,Long Island Blue hole
547.5,3.6468,0,1528,1482,1572,Long Island Blue hole
548.5,3.1350,0,1527,1481,1570,Long Island Blue hole
549.5,9.4370,0,1526,1480,1569,Long Island Blue hole
550.5,27.4949,1,1526,1480,1569,Long Island Blue hole
551.5,5.3756,0,1524,1478,1567,Long Island Blue hole
552.5,3.1791,0,1523,1477,1565,Long Island Blue hole
553.5,3.3361,0,1522,1476,1564,Long Island Blue hole
554.5,3.4121,0,1520,1475,1563,Long Island Blue hole
555.5,3.9352,0,1519,1473,1562,Long Island Blue hole
556.5,3.7888,0,1518,1472,1561,Long Island Blue hole
557.5,3.0103,0,1516,1471,1560,Long Island Blue hole
558.5,5.1674,0,1515,1469,1559,Long Island Blue hole
559.5,7.1756,0,1514,1468,1558,Long Island Blue hole
560.5,23.5143,1,1514,1468,1558,Long Island Blue hole
561.5,4.3827,0,1512,1465,1557,Long Island Blue hole
562.5,3.8282,0,1511,1463,1556,Long Island Blue hole
563.5,4.3775,0,1510,1461,1555,Long Island Blue hole
564.5,5.0348,0,1508,1458,1554,Long Island Blue hole
565.5,6.8581,0,1507,1455,1554,Long Island Blue hole
566.5,19.5932,1,1507,1455,1554,Long Island Blue hole
567.5,7.0872,0,1506,1452,1553,Long Island Blue hole
568.5,2.3706,0,1504,1450,1552,Long Island Blue hole
569.5,2.3973,0,1503,1447,1551,Long Island Blue hole
570.5,2.1056,0,1502,1444,1551,Long Island Blue hole
571.5,2.2161,0,1501,1444,1549,Long Island Blue hole
572.5,2.0568,0,1499,1443,1547,Long Island Blue hole
573.5,1.8618,0,1498,1442,1545,Long Island Blue hole
574.5,2.2774,0,1496,1441,1543,Long Island Blue hole
575.5,3.7405,0,1495,1440,1542,Long Island Blue hole
576.5,19.2941,1,1495,1440,1542,Long Island Blue hole
577.5,5.2218,0,1493,1439,1541,Long Island Blue hole
578.5,2.3223,0,1492,1438,1540,Long Island Blue hole
579.5,0.9199,0,1491,1437,1539,Long Island Blue hole
580.5,7.4425,0,1489,1436,1538,Long Island Blue hole
581.5,13.5418,1,1489,1436,1538,Long Island Blue hole
582.5,3.2561,0,1488,1435,1537,Long Island Blue hole
583.5,3.9132,0,1486,1434,1536,Long Island Blue hole
584.5,3.0299,0,1485,1432,1535,Long Island Blue hole
585.5,2.4814,0,1483,1431,1534,Long Island Blue hole
586.5,2.8752,0,1482,1429,1533,Long Island Blue hole
587.5,2.1648,0,1480,1427,1533,Long Island Blue hole
588.5,1.8451,0,1479,1425,1532,Long Island Blue hole
589.5,2.3016,0,1477,1423,1531,Long Island Blue hole
590.5,22.2995,1,1477,1423,1531,Long Island Blue hole
591.5,8.2378,0,1476,1421,1530,Long Island Blue hole
592.5,4.3381,0,1475,1419,1529,Long Island Blue hole
593.5,3.6145,0,1473,1418,1529,Long Island Blue hole
594.5,26.2781,1,1473,1418,1529,Long Island Blue hole
595.5,3.4128,0,1472,1416,1527,Long Island Blue hole
596.5,5.9057,0,1471,1416,1525,Long Island Blue hole
597.5,2.0582,0,1469,1414,1523,Long Island Blue hole
598.5,1.9492,0,1468,1413,1521,Long Island Blue hole
599.5,2.5037,0,1466,1412,1519,Long Island Blue hole
600.5,2.7021,0,1465,1411,1518,Long Island Blue hole
601.5,2.0515,0,1463,1410,1516,Long Island Blue hole
602.5,2.2454,0,1462,1409,1515,Long Island Blue hole
603.5,1.9386,0,1460,1408,1513,Long Island Blue hole
604.5,2.0407,0,1459,1406,1512,Long Island Blue hole
605.5,2.2519,0,1457,1404,1511,Long Island Blue hole
606.5,2.2505,0,1456,1403,1510,Long Island Blue hole
607.5,1.8475,0,1454,1401,1509,Long Island Blue hole
608.5,1.8444,0,1453,1399,1507,Long Island Blue hole
609.5,3.0630,0,1451,1398,1506,Long Island Blue hole
610.5,3.1631,0,1450,1396,1505,Long Island Blue hole
611.5,1.9529,0,1448,1395,1505,Long Island Blue hole
612.5,7.9539,0,1447,1393,1504,Long Island Blue hole
613.5,20.4883,1,1447,1393,1504,Long Island Blue hole
614.5,8.0057,0,1445,1390,1503,Long Island Blue hole
615.5,4.8878,0,1444,1388,1502,Long Island Blue hole
616.5,1.7668,0,1443,1387,1500,Long Island Blue hole
617.5,1.8235,0,1441,1386,1498,Long Island Blue hole
618.5,1.9434,0,1440,1385,1495,Long Island Blue hole
619.5,1.6502,0,1439,1384,1493,Long Island Blue hole
620.5,4.1454,0,1438,1382,1490,Long Island Blue hole
621.5,14.7641,1,1438,1382,1490,Long Island Blue hole
622.5,10.6216,0,1437,1381,1488,Long Island Blue hole
623.5,9.4376,0,1435,1380,1486,Long Island Blue hole
624.5,9.5611,0,1434,1379,1484,Long Island Blue hole
625.5,11.0902,0,1433,1377,1482,Long Island Blue hole
626.5,10.8648,0,1432,1376,1481,Long Island Blue hole
627.5,9.8262,0,1430,1374,1480,Long Island Blue hole
628.5,10.8003,0,1429,1373,1478,Long Island Blue hole
629.5,10.5526,0,1427,1371,1476,Long Island Blue hole
630.5,4.7346,0,1426,1370,1475,Long Island Blue hole
631.5,7.7271,0,1425,1369,1474,Long Island Blue hole
632.5,3.2714,0,1423,1367,1473,Long Island Blue hole
633.5,12.0875,1,1423,1367,1473,Long Island Blue hole
634.5,1.0423,0,1422,1365,1472,Long Island Blue hole
635.5,2.8685,0,1420,1363,1470,Long Island Blue hole
636.5,2.5808,0,1419,1361,1469,Long Island Blue hole
637.5,1.4748,0,1417,1358,1468,Long Island Blue hole
638.5,2.1909,0,1416,1358,1465,Long Island Blue hole
639.5,6.0443,0,1415,1357,1461,Long Island Blue hole
640.5,4.2787,0,1414,1357,1459,Long Island Blue hole
641.5,3.5984,0,1413,1356,1455,Long Island Blue hole
642.5,2.7919,0,1412,1355,1452,Long Island Blue hole
643.5,4.5715,0,1411,1355,1449,Long Island Blue hole
644.5,3.3627,0,1410,1354,1446,Long Island Blue hole
645.5,3.0929,0,1409,1353,1443,Long Island Blue hole
646.5,3.0889,0,1408,1353,1440,Long Island Blue hole
647.5,4.0572,0,1407,1352,1437,Long Island Blue hole
648.5,5.6462,0,1406,1351,1434,Long Island Blue hole
649.5,2.1049,0,1405,1350,1432,Long Island Blue hole
650.5,15.6324,1,1405,1350,1432,Long Island Blue hole
651.5,1.9965,0,1404,1350,1429,Long Island Blue hole
652.5,3.9068,0,1403,1349,1427,Long Island Blue hole
653.5,2.7012,0,1402,1347,1425,Long Island Blue hole
654.5,2.9552,0,1401,1346,1424,Long Island Blue hole
655.5,5.2109,0,1400,1345,1422,Long Island Blue hole
656.5,17.1001,1,1400,1345,1422,Long Island Blue hole
657.5,4.7008,0,1399,1343,1421,Long Island Blue hole
658.5,4.5570,0,1397,1342,1420,Long Island Blue hole
659.5,47.5605,1,1397,1342,1420,Long Island Blue hole
660.5,9.4475,0,1396,1340,1419,Long Island Blue hole
661.5,26.5555,1,1396,1340,1419,Long Island Blue hole
662.5,4.0076,0,1395,1339,1417,Long Island Blue hole
663.5,2.6846,0,1394,1339,1417,Long Island Blue hole
664.5,1.9726,0,1393,1338,1416,Long Island Blue hole
665.5,2.3627,0,1392,1338,1415,Long Island Blue hole
666.5,2.7084,0,1391,1338,1414,Long Island Blue hole
667.5,2.6401,0,1390,1337,1414,Long Island Blue hole
668.5,3.1910,0,1389,1336,1413,Long Island Blue hole
669.5,3.1063,0,1388,1336,1413,Long Island Blue hole
670.5,2.4176,0,1387,1335,1412,Long Island Blue hole
671.5,2.2220,0,1386,1335,1412,Long Island Blue hole
672.5,2.4115,0,1385,1334,1411,Long Island Blue hole
673.5,2.5607,0,1385,1333,1411,Long Island Blue hole
674.5,4.9012,0,1384,1333,1410,Long Island Blue hole
675.5,1.9553,0,1383,1332,1409,Long Island Blue hole
676.5,0.6521,0,1382,1331,1409,Long Island Blue hole
677.5,1.1667,0,1381,1331,1408,Long Island Blue hole
678.5,6.3949,0,1380,1330,1408,Long Island Blue hole
679.5,18.0899,1,1380,1330,1408,Long Island Blue hole
680.5,3.1943,0,1379,1329,1407,Long Island Blue hole
681.5,1.5928,0,1378,1328,1407,Long Island Blue hole
682.5,3.1299,0,1377,1327,1407,Long Island Blue hole
683.5,4.4563,0,1376,1326,1406,Long Island Blue hole
684.5,5.3851,0,1375,1326,1405,Long Island Blue hole
685.5,18.1059,1,1375,1326,1405,Long Island Blue hole
686.5,12.2653,0,1374,1325,1404,Long Island Blue hole
687.5,4.4335,0,1373,1325,1404,Long Island Blue hole
688.5,6.4239,0,1372,1325,1403,Long Island Blue hole
689.5,8.7218,0,1370,1324,1402,Long Island Blue hole
690.5,4.7644,0,1369,1323,1402,Long Island Blue hole
691.5,9.7941,0,1368,1323,1401,Long Island Blue hole
692.5,2.5727,0,1367,1322,1401,Long Island Blue hole
693.5,2.7574,0,1366,1322,1400,Long Island Blue hole
694.5,0.8934,0,1365,1321,1399,Long Island Blue hole
695.5,0.5673,0,1363,1320,1399,Long Island Blue hole
696.5,5.2695,0,1362,1320,1399,Long Island Blue hole
697.5,1.8551,0,1361,1319,1398,Long Island Blue hole
698.5,2.6393,0,1360,1318,1398,Long Island Blue hole
699.5,2.8979,0,1359,1318,1397,Long Island Blue hole
700.5,2.7063,0,1358,1317,1397,Long Island Blue hole
701.5,3.4639,0,1357,1316,1396,Long Island Blue hole
702.5,2.5432,0,1356,1315,1396,Long Island Blue hole
703.5,2.6715,0,1355,1314,1396,Long Island Blue hole
704.5,3.2882,0,1354,1313,1395,Long Island Blue hole
705.5,3.4928,0,1353,1313,1394,Long Island Blue hole
706.5,2.8506,0,1352,1313,1394,Long Island Blue hole
707.5,3.0377,0,1351,1312,1394,Long Island Blue hole
708.5,7.0629,0,1350,1312,1393,Long Island Blue hole
709.5,3.2530,0,1349,1311,1393,Long Island Blue hole
710.5,3.0879,0,1347,1311,1392,Long Island Blue hole
711.5,2.4973,0,1346,1310,1392,Long Island Blue hole
712.5,7.5008,0,1345,1310,1391,Long Island Blue hole
713.5,2.8527,0,1344,1309,1391,Long Island Blue hole
714.5,6.2324,0,1343,1308,1390,Long Island Blue hole
715.5,1.3574,0,1342,1308,1390,Long Island Blue hole
716.5,3.6459,0,1341,1307,1389,Long Island Blue hole
717.5,1.7145,0,1340,1307,1389,Long Island Blue hole
718.5,0.7930,0,1338,1306,1389,Long Island Blue hole
719.5,1.5123,0,1337,1306,1388,Long Island Blue hole
720.5,4.0450,0,1336,1305,1388,Long Island Blue hole
721.5,3.7258,0,1335,1304,1387,Long Island Blue hole
722.5,3.8607,0,1334,1303,1387,Long Island Blue hole
723.5,2.4754,0,1333,1302,1386,Long Island Blue hole
724.5,27.5631,1,1333,1302,1386,Long Island Blue hole
725.5,2.7049,0,1332,1302,1386,Long Island Blue hole
726.5,1.8599,0,1331,1301,1385,Long Island Blue hole
727.5,2.8564,0,1330,1301,1385,Long Island Blue hole
728.5,1.4356,0,1330,1301,1384,Long Island Blue hole
729.5,0.6942,0,1329,1300,1383,Long Island Blue hole
730.5,0.3361,0,1328,1300,1383,Long Island Blue hole
731.5,1.5689,0,1327,1299,1382,Long Island Blue hole
732.5,1.9797,0,1326,1299,1382,Long Island Blue hole
733.5,2.0759,0,1325,1299,1381,Long Island Blue hole
734.5,2.5775,0,1324,1298,1381,Long Island Blue hole
735.5,3.6348,0,1323,1298,1380,Long Island Blue hole
736.5,2.6553,0,1322,1297,1380,Long Island Blue hole
737.5,2.6335,0,1321,1297,1379,Long Island Blue hole
738.5,2.1671,0,1320,1296,1378,Long Island Blue hole
739.5,1.8836,0,1319,1295,1378,Long Island Blue hole
740.5,3.1611,0,1318,1295,1378,Long Island Blue hole
741.5,3.0977,0,1317,1294,1377,Long Island Blue hole
742.5,1.6633,0,1316,1293,1377,Long Island Blue hole
743.5,4.5136,0,1315,1292,1377,Long Island Blue hole
744.5,2.4383,0,1314,1291,1376,Long Island Blue hole
745.5,4.7435,0,1313,1291,1376,Long Island Blue hole
746.5,4.7990,0,1312,1290,1375,Long Island Blue hole
747.5,7.0886,0,1311,1290,1374,Long Island Blue hole
748.5,7.9998,0,1309,1289,1373,Long Island Blue hole
749.5,8.4744,0,1308,1288,1372,Long Island Blue hole
750.5,3.7109,0,1307,1287,1372,Long Island Blue hole
751.5,9.4040,0,1306,1287,1371,Long Island Blue hole
752.5,24.4174,1,1306,1287,1371,Long Island Blue hole
753.5,2.7601,0,1305,1286,1370,Long Island Blue hole
754.5,4.2438,0,1305,1284,1370,Long Island Blue hole
755.5,1.9968,0,1304,1283,1369,Long Island Blue hole
756.5,2.8185,0,1303,1282,1369,Long Island Blue hole
757.5,2.3304,0,1302,1280,1368,Long Island Blue hole
758.5,2.6722,0,1301,1279,1368,Long Island Blue hole
759.5,2.1189,0,1300,1277,1367,Long Island Blue hole
760.5,22.0149,1,1300,1277,1367,Long Island Blue hole
761.5,1.9351,0,1300,1275,1367,Long Island Blue hole
762.5,2.0624,0,1299,1272,1366,Long Island Blue hole
763.5,3.0946,0,1298,1270,1366,Long Island Blue hole
764.5,2.2927,0,1298,1268,1365,Long Island Blue hole
765.5,5.4098,0,1297,1265,1365,Long Island Blue hole
766.5,4.4427,0,1296,1262,1364,Long Island Blue hole
767.5,3.4837,0,1295,1261,1363,Long Island Blue hole
768.5,2.4309,0,1294,1261,1362,Long Island Blue hole
769.5,2.4203,0,1293,1260,1361,Long Island Blue hole
770.5,2.1698,0,1292,1259,1361,Long Island Blue hole
771.5,4.6765,0,1291,1258,1359,Long Island Blue hole
772.5,4.0113,0,1291,1257,1359,Long Island Blue hole
773.5,3.5780,0,1290,1256,1358,Long Island Blue hole
774.5,4.4698,0,1289,1254,1357,Long Island Blue hole
775.5,3.2395,0,1288,1253,1356,Long Island Blue hole
776.5,2.4211,0,1288,1251,1356,Long Island Blue hole
777.5,2.6232,0,1287,1250,1355,Long Island Blue hole
778.5,2.2118,0,1286,1248,1355,Long Island Blue hole
779.5,3.2863,0,1285,1246,1354,Long Island Blue hole
780.5,3.9968,0,1284,1244,1353,Long Island Blue hole
781.5,3.2342,0,1284,1242,1352,Long Island Blue hole
782.5,2.1393,0,1283,1240,1352,Long Island Blue hole
783.5,1.7357,0,1282,1238,1351,Long Island Blue hole
784.5,2.2330,0,1281,1236,1350,Long Island Blue hole
785.5,2.2275,0,1281,1234,1350,Long Island Blue hole
786.5,2.1904,0,1280,1232,1349,Long Island Blue hole
787.5,3.9784,0,1279,1231,1348,Long Island Blue hole
788.5,3.7159,0,1278,1230,1347,Long Island Blue hole
789.5,3.9517,0,1277,1229,1345,Long Island Blue hole
790.5,5.4660,0,1276,1228,1344,Long Island Blue hole
791.5,6.7957,0,1275,1227,1343,Long Island Blue hole
792.5,4.0774,0,1274,1226,1342,Long Island Blue hole
793.5,12.7399,1,1274,1226,1342,Long Island Blue hole
794.5,6.7651,0,1273,1225,1341,Long Island Blue hole
795.5,7.3330,0,1272,1223,1340,Long Island Blue hole
796.5,5.4472,0,1271,1222,1339,Long Island Blue hole
797.5,3.3542,0,1271,1221,1338,Long Island Blue hole
798.5,3.8841,0,1270,1220,1337,Long Island Blue hole
799.5,3.2408,0,1269,1219,1336,Long Island Blue hole
800.5,6.3633,0,1268,1217,1336,Long Island Blue hole
801.5,3.0959,0,1267,1216,1335,Long Island Blue hole
802.5,3.8272,0,1266,1215,1334,Long Island Blue hole
803.5,14.7147,1,1266,1215,1334,Long Island Blue hole
804.5,2.6609,0,1265,1214,1333,Long Island Blue hole
805.5,2.5985,0,1265,1213,1332,Long Island Blue hole
806.5,2.0844,0,1264,1212,1332,Long Island Blue hole
807.5,0.6481,0,1263,1210,1331,Long Island Blue hole
808.5,3.3963,0,1262,1208,1330,Long Island Blue hole
809.5,9.7048,1,1262,1208,1330,Long Island Blue hole
810.5,4.6706,0,1262,1207,1329,Long Island Blue hole
811.5,2.2620,0,1261,1206,1327,Long Island Blue hole
812.5,4.4987,0,1260,1205,1326,Long Island Blue hole
813.5,3.1513,0,1259,1204,1325,Long Island Blue hole
814.5,2.0587,0,1258,1203,1324,Long Island Blue hole
815.5,1.8360,0,1257,1202,1322,Long Island Blue hole
816.5,1.4576,0,1256,1201,1321,Long Island Blue hole
817.5,0.7675,0,1255,1199,1319,Long Island Blue hole
818.5,2.6670,0,1254,1199,1318,Long Island Blue hole
819.5,16.6713,1,1254,1199,1318,Long Island Blue hole
820.5,4.2541,0,1253,1197,1317,Long Island Blue hole
821.5,2.1834,0,1252,1196,1316,Long Island Blue hole
822.5,10.0064,1,1252,1196,1316,Long Island Blue hole
823.5,4.7526,0,1251,1194,1315,Long Island Blue hole
824.5,2.5261,0,1250,1192,1314,Long Island Blue hole
825.5,1.7845,0,1250,1191,1313,Long Island Blue hole
826.5,1.4291,0,1249,1190,1312,Long Island Blue hole
827.5,1.6882,0,1248,1189,1311,Long Island Blue hole
828.5,1.9790,0,1247,1187,1311,Long Island Blue hole
829.5,2.5534,0,1246,1185,1310,Long Island Blue hole
830.5,1.3946,0,1245,1184,1309,Long Island Blue hole
831.5,1.2573,0,1244,1182,1308,Long Island Blue hole
832.5,0.6807,0,1243,1182,1307,Long Island Blue hole
833.5,8.1662,0,1242,1180,1305,Long Island Blue hole
834.5,16.6341,1,1242,1180,1305,Long Island Blue hole
835.5,2.5821,0,1242,1179,1304,Long Island Blue hole
836.5,1.8110,0,1241,1178,1302,Long Island Blue hole
837.5,2.1012,0,1240,1178,1301,Long Island Blue hole
838.5,2.2603,0,1239,1177,1299,Long Island Blue hole
839.5,3.4612,0,1238,1176,1298,Long Island Blue hole
840.5,2.8427,0,1237,1175,1297,Long Island Blue hole
841.5,2.7118,0,1236,1174,1296,Long Island Blue hole
842.5,2.2551,0,1235,1173,1295,Long Island Blue hole
843.5,2.6526,0,1234,1172,1293,Long Island Blue hole
844.5,2.3092,0,1233,1171,1292,Long Island Blue hole
845.5,2.0953,0,1232,1170,1291,Long Island Blue hole
846.5,2.2330,0,1231,1169,1291,Long Island Blue hole
847.5,2.8515,0,1230,1168,1290,Long Island Blue hole
848.5,2.5036,0,1229,1166,1289,Long Island Blue hole
849.5,3.4452,0,1229,1165,1288,Long Island Blue hole
850.5,2.7669,0,1228,1163,1288,Long Island Blue hole
851.5,2.7054,0,1227,1162,1287,Long Island Blue hole
852.5,4.1158,0,1226,1160,1286,Long Island Blue hole
853.5,3.2172,0,1225,1159,1285,Long Island Blue hole
854.5,3.1886,0,1224,1159,1283,Long Island Blue hole
855.5,21.2442,1,1224,1159,1283,Long Island Blue hole
856.5,3.0024,0,1223,1157,1283,Long Island Blue hole
857.5,1.0448,0,1222,1157,1282,Long Island Blue hole
858.5,1.9750,0,1221,1156,1281,Long Island Blue hole
859.5,1.3524,0,1220,1155,1279,Long Island Blue hole
860.5,2.4319,0,1220,1154,1278,Long Island Blue hole
861.5,1.9413,0,1219,1153,1277,Long Island Blue hole
862.5,1.8974,0,1218,1151,1276,Long Island Blue hole
863.5,1.5238,0,1217,1150,1275,Long Island Blue hole
864.5,1.4593,0,1216,1149,1274,Long Island Blue hole
865.5,3.7195,0,1215,1148,1273,Long Island Blue hole
866.5,3.5736,0,1214,1147,1271,Long Island Blue hole
867.5,3.2441,0,1213,1146,1270,Long Island Blue hole
868.5,3.5088,0,1212,1144,1270,Long Island Blue hole
869.5,2.1873,0,1211,1143,1269,Long Island Blue hole
870.5,3.1743,0,1211,1142,1268,Long Island Blue hole
871.5,2.9708,0,1210,1140,1268,Long Island Blue hole
872.5,3.8871,0,1209,1139,1267,Long Island Blue hole
873.5,3.0206,0,1208,1138,1266,Long Island Blue hole
874.5,3.1757,0,1207,1137,1265,Long Island Blue hole
875.5,3.1850,0,1206,1136,1263,Long Island Blue hole
876.5,3.0073,0,1205,1135,1262,Long Island Blue hole
877.5,4.3609,0,1204,1134,1261,Long Island Blue hole
878.5,4.3765,0,1203,1133,1260,Long Island Blue hole
879.5,2.0677,0,1202,1132,1258,Long Island Blue hole
880.5,2.8210,0,1201,1131,1257,Long Island Blue hole
881.5,5.1891,0,1200,1130,1256,Long Island Blue hole
882.5,2.9200,0,1199,1129,1255,Long Island Blue hole
883.5,4.3170,0,1199,1129,1253,Long Island Blue hole
884.5,4.9110,0,1198,1127,1253,Long Island Blue hole
885.5,3.3195,0,1197,1126,1251,Long Island Blue hole
886.5,4.5049,0,1196,1125,1250,Long Island Blue hole
887.5,6.6536,0,1195,1124,1249,Long Island Blue hole
888.5,4.4759,0,1194,1122,1249,Long Island Blue hole
889.5,2.3429,0,1193,1121,1248,Long Island Blue hole
890.5,3.0465,0,1192,1120,1247,Long Island Blue hole
891.5,2.9613,0,1191,1119,1247,Long Island Blue hole
892.5,2.9098,0,1190,1118,1247,Long Island Blue hole
893.5,2.7145,0,1190,1117,1246,Long Island Blue hole
894.5,3.1714,0,1189,1116,1245,Long Island Blue hole
895.5,3.9340,0,1188,1116,1243,Long Island Blue hole
896.5,3.6693,0,1187,1114,1242,Long Island Blue hole
897.5,2.5044,0,1186,1113,1240,Long Island Blue hole
898.5,2.2792,0,1185,1112,1239,Long Island Blue hole
899.5,2.5058,0,1184,1112,1238,Long Island Blue hole
900.5,4.3058,0,1183,1111,1237,Long Island Blue hole
901.5,5.2407,0,1182,1110,1236,Long Island Blue hole
902.5,2.9677,0,1182,1109,1235,Long Island Blue hole
903.5,1.8394,0,1181,1108,1233,Long Island Blue hole
904.5,1.8324,0,1180,1106,1232,Long Island Blue hole
905.5,2.1112,0,1179,1105,1231,Long Island Blue hole
906.5,7.1336,0,1178,1104,1230,Long Island Blue hole
907.5,12.9344,1,1178,1104,1230,Long Island Blue hole
908.5,2.6599,0,1177,1102,1229,Long Island Blue hole
909.5,3.1097,0,1176,1100,1228,Long Island Blue hole
910.5,3.2727,0,1175,1099,1228,Long Island Blue hole
911.5,3.0161,0,1174,1097,1227,Long Island Blue hole
912.5,2.6391,0,1173,1096,1226,Long Island Blue hole
913.5,2.3494,0,1172,1095,1225,Long Island Blue hole
914.5,1.5280,0,1172,1094,1224,Long Island Blue hole
915.5,1.6663,0,1171,1093,1223,Long Island Blue hole
916.5,0.3676,0,1170,1092,1221,Long Island Blue hole
917.5,0.6768,0,1169,1091,1220,Long Island Blue hole
918.5,8.7913,0,1168,1090,1219,Long Island Blue hole
919.5,19.4964,1,1168,1090,1219,Long Island Blue hole
920.5,3.1336,0,1167,1090,1217,Long Island Blue hole
921.5,2.6614,0,1166,1089,1216,Long Island Blue hole
922.5,2.5129,0,1165,1088,1215,Long Island Blue hole
923.5,1.0851,0,1164,1087,1214,Long Island Blue hole
924.5,3.4968,0,1163,1087,1213,Long Island Blue hole
925.5,8.6529,0,1162,1086,1212,Long Island Blue hole
926.5,29.6110,1,1162,1086,1212,Long Island Blue hole
927.5,3.8964,0,1161,1085,1211,Long Island Blue hole
928.5,2.6125,0,1160,1084,1210,Long Island Blue hole
929.5,2.3052,0,1159,1083,1209,Long Island Blue hole
930.5,1.8356,0,1158,1082,1209,Long Island Blue hole
931.5,2.0636,0,1157,1081,1208,Long Island Blue hole
932.5,3.5660,0,1156,1080,1207,Long Island Blue hole
933.5,2.8301,0,1156,1079,1207,Long Island Blue hole
934.5,2.0794,0,1155,1078,1206,Long Island Blue hole
935.5,1.8038,0,1154,1077,1206,Long Island Blue hole
936.5,1.9661,0,1153,1076,1205,Long Island Blue hole
937.5,2.4305,0,1152,1076,1204,Long Island Blue hole
938.5,3.2675,0,1151,1075,1203,Long Island Blue hole
939.5,1.9452,0,1150,1074,1202,Long Island Blue hole
940.5,1.5508,0,1149,1074,1202,Long Island Blue hole
941.5,1.7516,0,1148,1073,1201,Long Island Blue hole
942.5,3.6949,0,1146,1073,1200,Long Island Blue hole
943.5,13.6148,0,1145,1072,1199,Long Island Blue hole
944.5,9.2141,0,1144,1071,1198,Long Island Blue hole
945.5,22.4830,1,1144,1071,1198,Long Island Blue hole
946.5,9.3287,0,1143,1070,1198,Long Island Blue hole
947.5,0.9349,0,1142,1069,1197,Long Island Blue hole
948.5,1.1732,0,1141,1069,1196,Long Island Blue hole
949.5,0.9582,0,1140,1068,1196,Long Island Blue hole
950.5,1.1131,0,1139,1067,1195,Long Island Blue hole
951.5,1.7892,0,1138,1066,1195,Long Island Blue hole
952.5,1.4822,0,1137,1065,1194,Long Island Blue hole
953.5,3.6407,0,1136,1065,1194,Long Island Blue hole
954.5,26.8872,1,1136,1065,1194,Long Island Blue hole
